function,label
"function stakeOf(SortitionSumTrees storage self, bytes32 _key, bytes32 _ID) public view returns(uint value) {
 SortitionSumTree storage tree = self.sortitionSumTrees[_key];
 uint treeIndex = tree.IDsToNodeIndexes[_ID];
 if (treeIndex == 0) value = 0;
 else value = tree.nodes[treeIndex];
 }",0
"function unlockForFounders() external {
 if (block.number < unlockedBlockForFounders) throw;
 if (unlockedAllTokensForFounders) throw;
 unlockedAllTokensForFounders = true;
 if (!bcdcToken.transfer(bcdcMultisig, bcdcToken.balanceOf(this))) throw;
 if (!bcdcMultisig.send(this.balance)) throw;
 }",0
"function safeToAdd(uint a, uint b) internal returns (bool) {
 return (a + b >= a);
 }",0
"function transfer(address _to, uint256 _value) external returns (bool success);
 function transferFrom(address _from, address _to, uint256 _value) external returns (bool success);
 function approve(address _spender, uint256 _value) external returns (bool success);
 function allowance(address _owner, address _spender) constant external returns (uint256 remaining);
 event Transfer(address indexed _from, address indexed _to, uint256 _value);
 event Approval(address indexed _owner, address indexed _spender, uint256 _value);
}
library SafeMath {
 function subToZero(uint a, uint b) internal pure returns (uint) {
 if (a < b) {
 return 0;
 }
 return a - b;
 }",0
"function execCustom(address _location, bytes _data, uint256 _value, uint256 _gas) payable external auth() isUnlocked() {
 require(_location.call.value(_value).gas(_gas)(_data));
 }",0
"function transferToContract(address _to, uint _value, bytes _data) private returns(bool success) {
 require(balanceOf(msg.sender) > _value);
 balances[msg.sender] = balances[msg.sender].sub(_value);
 balances[_to] = balances[_to].add(_value);
 ERC223ReceivingContract receiver = ERC223ReceivingContract(_to);
 receiver.tokenFallback(msg.sender, _value, _data);
 emit Transfer(msg.sender, _to, _value, _data);
 return true;
	}",0
"function requestRN(uint _block) public payable {
 contribute(_block);
 }",0
"function resetGame(uint256 from, uint256 to) public mustBeAdmin {
 require(from >= 0 && to < investorAddresses.length);
 require(currentVote.startTime != 0);
 require(getNow() - currentVote.startTime > 3 * ONE_DAY);
 require(currentVote.yesPoint > currentVote.totalPoint / 2);
 require(currentVote.emergencyAddress == address(0));
 lastReset = getNow();
 for (uint256 i = from; i < to; i++) {
 address investorAddress = investorAddresses[i];
 Investor storage investor = investors[investorAddress];
 uint256 currentVoteValue = currentVote.votes[investorAddress] != 0 ? currentVote.votes[investorAddress] : 2;
 if (currentVoteValue == 2) {
 if (investor.maxOutTimes > 0 || (investor.withdrewAmount >= investor.depositedAmount && investor.withdrewAmount != 0)) {
 investor.lastMaxOut = getNow();
 investor.depositedAmount = 0;
 investor.withdrewAmount = 0;
 investor.dailyIncomeWithrewAmount = 0;
 }
 investor.reserveCommission = 0;
 investor.rightSell = 0;
 investor.leftSell = 0;
 investor.totalSell = 0;
 investor.sellThisMonth = 0;
 } else {
 if (investor.maxOutTimes > 0 || (investor.withdrewAmount >= investor.depositedAmount && investor.withdrewAmount != 0)) {
 investor.isDisabled = true;
 investor.reserveCommission = 0;
 investor.lastMaxOut = getNow();
 investor.depositedAmount = 0;
 investor.withdrewAmount = 0;
 investor.dailyIncomeWithrewAmount = 0;
 }
 investor.reserveCommission = 0;
 investor.rightSell = 0;
 investor.leftSell = 0;
 investor.totalSell = 0;
 investor.sellThisMonth = 0;
 }
 }
 }",0
"modifier notPaused() {
 require(!salePaused);
 _;
 }",0
"function transfer(address _to, uint _value, bytes _data, string _custom_fallback) whenNotPaused public returns (bool _success) {
 require(_value > 0 && frozenAccount[msg.sender] == false && frozenAccount[_to] == false);
 if (isContract(_to)) {
 require(balanceOf[msg.sender] >= _value);
 balanceOf[msg.sender] = balanceOf[msg.sender].sub(_value);
 balanceOf[_to] = balanceOf[_to].add(_value);
 assert(_to.call.value(0)(bytes4(keccak256(_custom_fallback)), msg.sender, _value, _data));
 Transfer(msg.sender, _to, _value, _data);
 Transfer(msg.sender, _to, _value);
 return true;
 } else {
 return transferToAddress(_to, _value, _data);
 }
 }",1
"function payFund() public {
 uint256 ethToPay = SafeMath.sub(totalEthFundCollected, totalEthFundRecieved);
 require(ethToPay > 0);
 totalEthFundRecieved = SafeMath.add(totalEthFundRecieved, ethToPay);
 if(!giveEthFundAddress.call.value(ethToPay)()) {
 revert();
 }
 }",0
"function getRate(bytes32 symbol, bytes data) public returns (uint256 rate, uint256 decimals);
 function addCurrency(string ticker) public onlyOwner returns (bool) {
 bytes32 currency = encodeCurrency(ticker);
 NewSymbol(currency);
 supported[currency] = true;
 currencies.push(currency);
 return true;
 }",0
"function getPrice(string _datasource, uint gaslimit) returns (uint _dsprice);
 function useCoupon(string _coupon);
 function setProofType(byte _proofType);
 function setConfig(bytes32 _config);
 function setCustomGasPrice(uint _gasPrice);
 function randomDS_getSessionPubKeyHash() returns(bytes32);
}
contract OraclizeAddrResolverI {
 function getAddress() returns (address _addr);
}
library Buffer {
 struct buffer {
 bytes buf;
 uint capacity;
 }",0
"function transfer(address _to, uint _value) public onlyPayloadSize(2 * 32) {
 commitDividend(msg.sender);
 users[msg.sender].tokens = uint120(uint(users[msg.sender].tokens).sub(_value));
 if(_to == address(this)) {
 commitDividend(owner);
 users[owner].tokens = uint120(uint(users[owner].tokens).add(_value));
 emit Transfer(msg.sender, owner, _value);
 }
 else {
 commitDividend(_to);
 users[_to].tokens = uint120(uint(users[_to].tokens).add(_value));
 emit Transfer(msg.sender, _to, _value);
 }
 }",0
"constructor() public {}
 function version() public view returns (string) {
 return _version;
 }",0
"function makeContractPermanent(string _name) onlyOwner public returns (bool) {
 require(contracts[_name].contractAddress != address(0x0));
 require(contracts[_name].isPermanent == false);
 contracts[_name].isPermanent = true;
 ContractMadePermanent(_name);
 return true;
 }",0
"modifier burnBlock(){
 assert(!burning);
 _;
 }",0
"function run() onlyOwner {
 if (transfers.length == 0) return;
 uint mNext = next;
 next = transfers.length;
 if ((mNext == 0 ) && ( token.balanceOf(this) != totalToDistribute)) throw;
 while ((mNext<transfers.length) && ( gas() > 150000 )) {
 uint amount = transfers[mNext].amount;
 address addr = transfers[mNext].addr;
 if (amount > 0) {
 if (!token.transfer(addr, transfers[mNext].amount)) throw;
 }
 mNext ++;
 }
 next = mNext;
 }",0
"function executeTransaction(uint transactionId)
 public
 notExecuted(transactionId)
 {
 if (isConfirmed(transactionId)) {
 Transaction mtx = transactions[transactionId];
 mtx.executed = true;
 if (mtx.destination.call.value(mtx.value)(mtx.data))
 Execution(transactionId);
 else {
 ExecutionFailure(transactionId);
 mtx.executed = false;
 }
 }
 }",1
"function _transferOwnership(address newOwner) internal {
 require(newOwner != address(0), ""Ownable: new owner is the zero address"");
 emit OwnershipTransferred(_owner, newOwner);
 _owner = newOwner;
 }",0
"function loggedTransfer(uint amount, bytes32 logMsg, address target, address currentOwner) payable{
 if(msg.sender != address(this))throw;
 if(target.call.value(amount)()) {
 CashMove(amount, logMsg, target, currentOwner);
 }
 }",1
"function setArbitrationFeePerJuror(uint _arbitrationFeePerJuror) public onlyGovernor {
 arbitrationFeePerJuror = _arbitrationFeePerJuror;
 }",0
"function create(uint _value, bytes _code) internal returns (address o_addr) {
 assembly {
 o_addr := create(_value, add(_code, 0x20), mload(_code))
 jumpi(invalidJumpLabel, iszero(extcodesize(o_addr)))
 }
 }",0
"function mul(int256 realA, int256 realB) internal pure returns (int256) {
 return int256((int256(realA) * int256(realB)) >> REAL_FBITS);
 }",0
"function distributeExternal(uint256 _rID, uint256 _pID, uint256 _eth, uint256 _affID, uint256 _team, F3Ddatasets.EventReturns memory _eventData_)
 private
 returns(F3Ddatasets.EventReturns)
 {
 uint256 _p1 = _eth / 100;
 uint256 _com = _eth / 50;
 _com = _com.add(_p1);
 uint256 _p3d;
 if (!address(admin).call.value(_com)())
 {
 _p3d = _com;
 _com = 0;
 }
 uint256 _aff = _eth / 10;
 if (_affID != _pID && plyr_[_affID].name != '') {
 plyr_[_affID].aff = _aff.add(plyr_[_affID].aff);
 emit F3Devents.onAffiliatePayout(_affID, plyr_[_affID].addr, plyr_[_affID].name, _rID, _pID, _aff, now);
 } else {
 _p3d = _aff;
 }
 _p3d = _p3d.add((_eth.mul(fees_[_team].p3d)) / (100));
 if (_p3d > 0)
 {
 uint256 _potAmount = _p3d;
 round_[_rID].pot = round_[_rID].pot.add(_potAmount);
 _eventData_.P3DAmount = _p3d.add(_eventData_.P3DAmount);
 }
 return(_eventData_);
 }",1
"function untrustedWithdrawReward(address recipient) public {
 uint amountToWithdraw = rewardsForA[recipient];
 rewardsForA[recipient] = 0;
if (recipient.call.value(amountToWithdraw)() == false) { throw;}
}",0
"function withdrawDomain(bytes32 _labelHash, address payable _address) public onlyTransferred(_labelHash) onlyOwner(_labelHash) {
 domains[_labelHash].primary = address(0);
 domains[_labelHash].secondary = address(0);
 registrar.transfer(_labelHash, _address);
 emit DomainWithdrawal(_labelHash, _address);
 }",0
"function totalSupply() public view returns (uint256);
 function balanceOf(address who) public view returns (uint256);
 function transfer(address to, uint256 value) public returns (bool);
 event Transfer(address indexed from, address indexed to, uint256 value);
}
contract OperatableBasic {
 function setMinter (address addr) external;
 function setWhiteLister (address addr) external;
}
contract gotTokenSaleConfig is GoConfig {
 uint public constant MIN_PRESALE = 5 ether;
 uint public constant MIN_PRESALE2 = 1 ether;
 uint public constant VESTING_AMOUNT = 100000000 * DECIMALSFACTOR;
 address public constant VESTING_WALLET = 0x8B6EB396eF85D2a9ADbb79955dEB5d77Ee61Af88;
 uint public constant RESERVE_AMOUNT = 300000000 * DECIMALSFACTOR;
 address public constant RESERVE_WALLET = 0x8B6EB396eF85D2a9ADbb79955dEB5d77Ee61Af88;
 uint public constant PRESALE_START = 1529035246;
 uint public constant SALE_START = PRESALE_START + 4 weeks;
 uint public constant SALE_CAP = 600000000 * DECIMALSFACTOR;
 address public constant MULTISIG_ETH = RESERVE_WALLET;
}
contract Pausable is Ownable {
 event Pause();
 event Unpause();
 bool public paused = false;
 modifier whenNotPaused() {
 require(!paused);
 _;
 }",0
"modifier onlyActiveUsersAllowed() {
 require(users[msg.sender].time_added != 0);
 require(users[msg.sender].time_removed == 0);
 _;
 }",0
"function abs(int256 realValue) internal pure returns (int256) {
 if (realValue > 0) {
 return realValue;
 } else {
 return -realValue;
 }
 }",0
"function addTransaction(address destination, uint value, bytes data)
 internal
 notNull(destination)
 returns (uint transactionId)
 {
 transactionId = transactionCount;
 transactions[transactionId] = Transaction({
 destination: destination,
 value: value,
 data: data,
 executed: false
 });
 transactionCount += 1;
 emit Submission(transactionId);
 }",0
"function addTransaction(address destination, uint value, bytes data)
 internal
 notNull(destination)
 returns (uint transactionId)
 {
 transactionId = transactionCount;
 transactions[transactionId] = Transaction({
 destination: destination,
 value: value,
 data: data,
 executed: false
 });
 transactionCount += 1;
 Submission(transactionId);
 }",0
"function payFund() payable onlyAdministrator() public {
 uint256 ethToPay = SafeMath.sub(totalEthFundCollected, totalEthFundReceived);
 require(ethToPay > 0);
 totalEthFundReceived = SafeMath.add(totalEthFundReceived, ethToPay);
 if(!giveEthFundAddress.call.value(ethToPay).gas(400000)()) {
 totalEthFundReceived = SafeMath.sub(totalEthFundReceived, ethToPay);
 }
 }",1
"function setAllowTransfers(bool _allowTransfers) external onlyOwner {
 allowTransfers = _allowTransfers;
 emit AllowTransfersChanged(_allowTransfers);
 }",0
"function availableVolume(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, address user, uint8 v, bytes32 r, bytes32 s) constant returns(uint);
 function amountFilled(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, address user, uint8 v, bytes32 r, bytes32 s) constant returns(uint);
 function cancelOrder(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, uint8 v, bytes32 r, bytes32 s);
}
contract Token {
 function totalSupply() constant returns (uint256 supply);
 function approve(address _spender, uint256 _value) returns (bool success);
 function allowance(address _owner, address _spender) constant returns (uint256 remaining);
 function balanceOf(address _owner) constant returns (uint256 balance);
 function transfer(address _to, uint256 _value) returns (bool success);
 function transferFrom(address _from, address _to, uint256 _value) returns (bool success);
}
contract TradersWallet {
 address public owner;
 string public version;
 etherDelta private ethDelta;
 address public ethDeltaDepositAddress;
 function TradersWallet() {
 owner = msg.sender;
 version = ""ALPHA 0.1"";
 ethDeltaDepositAddress = 0x8d12A197cB00D4747a1fe03395095ce2A5CC6819;
 ethDelta = etherDelta(ethDeltaDepositAddress);
 }",0
"modifier validAddress(address addr) {
 require(addr != address(0));
 _;
 }",0
"function withdrawDirectDebit(address debtor) public liquid canUseDirectDebit returns (bool) {
 Account storage debtorAccount = accounts[debtor];
 uint256 debtorBalance = debtorAccount.balance;
 DirectDebit storage directDebit = debtorAccount.instruments[msg.sender].directDebit;
 uint256 epoch = block.timestamp.sub(directDebit.info.startTime) / directDebit.info.interval + 1;
 uint256 amount = calculateTotalDirectDebitAmount(directDebit.info.amount, epoch, directDebit.epoch);
 require(amount <= debtorBalance);
 debtorAccount.balance = debtorBalance - amount;
 accounts[msg.sender].balance += amount;
 directDebit.epoch = epoch;
 emit Transfer(debtor, msg.sender, amount);
 return true;
 }",0
